symbol,marcap,priceDate,quarterDate,capFilter,rank,
SNI,8879,20170613,20170331,5500,26,
TWX,77461,20170613,20170331,5500,27,
FOXA,53193,20170613,20170331,5500,28,
UTHR,5983,20170613,20170331,5500,29,
VIAB,14479,20170613,20170331,5500,30,
ABBV,110647,20170613,20170331,5750,1,
ABC,20712,20170613,20170331,5750,2,
AMGN,121368,20170613,20170331,5750,3,
AAPL,757029,20170613,20170331,5750,4,
BBY,17478,20170613,20170430,5750,5,
BIIB,56091,20170613,20170331,5750,6,
CA,13282,20170613,20170331,5750,7,
GIB,14726,20170613,20170331,5750,8,
CSCO,156187,20170613,20170430,5750,9,
CVS,81831,20170613,20170331,5750,10,
DISCA,15608,20170613,20170331,5750,11,
ESRX,37107,20170613,20170331,5750,12,
FFIV,8249,20170613,20170331,5750,13,
FL,7202,20170613,20170430,5750,14,
GILD,85517,20170613,20170331,5750,15,
HPQ,29896,20170613,20170430,5750,16,
IPG,9706,20170613,20170331,5750,17,
KLAC,15855,20170613,20170331,5750,18,
LEA,10093,20170613,20170331,5750,19,
MAN,7059,20170613,20170331,5750,20,
MCK,34618,20170613,20170331,5750,21,
OMC,19108,20170613,20170331,5750,22,
QCOM,84912,20170613,20170331,5750,23,
RHI,5978,20170613,20170331,5750,24,
SNI,8879,20170613,20170331,5750,25,
SPLS,6041,20170613,20170430,5750,26,
TWX,77461,20170613,20170331,5750,27,
FOXA,53193,20170613,20170331,5750,28,
UTHR,5983,20170613,20170331,5750,29,
VIAB,14479,20170613,20170331,5750,30,
ABBV,110647,20170613,20170331,6000,1,
ABC,20712,20170613,20170331,6000,2,
AMGN,121368,20170613,20170331,6000,3,
AAPL,757029,20170613,20170331,6000,4,
BBY,17478,20170613,20170430,6000,5,
BIIB,56091,20170613,20170331,6000,6,
CA,13282,20170613,20170331,6000,7,
GIB,14726,20170613,20170331,6000,8,
CSCO,156187,20170613,20170430,6000,9,
CVS,81831,20170613,20170331,6000,10,
DISCA,15608,20170613,20170331,6000,11,
ESRX,37107,20170613,20170331,6000,12,
FFIV,8249,20170613,20170331,6000,13,
FL,7202,20170613,20170430,6000,14,
GILD,85517,20170613,20170331,6000,15,
HPQ,29896,20170613,20170430,6000,16,
IPG,9706,20170613,20170331,6000,17,
JNPR,11038,20170613,20170331,6000,18,
KLAC,15855,20170613,20170331,6000,19,
LB,15389,20170613,20170430,6000,20,
LEA,10093,20170613,20170331,6000,21,
MAN,7059,20170613,20170331,6000,22,
MCK,34618,20170613,20170331,6000,23,
OMC,19108,20170613,20170331,6000,24,
QCOM,84912,20170613,20170331,6000,25,
SNI,8879,20170613,20170331,6000,26,
SPLS,6041,20170613,20170430,6000,27,
TWX,77461,20170613,20170331,6000,28,
FOXA,53193,20170613,20170331,6000,29,
VIAB,14479,20170613,20170331,6000,30,
ABBV,110647,20170613,20170331,6250,1,
ABC,20712,20170613,20170331,6250,2,
AMGN,121368,20170613,20170331,6250,3,
AAPL,757029,20170613,20170331,6250,4,
BBY,17478,20170613,20170430,6250,5,
BIIB,56091,20170613,20170331,6250,6,
CA,13282,20170613,20170331,6250,7,
GIB,14726,20170613,20170331,6250,8,
CSCO,156187,20170613,20170430,6250,9,
CVS,81831,20170613,20170331,6250,10,
DISCA,15608,20170613,20170331,6250,11,
ESRX,37107,20170613,20170331,6250,12,
FFIV,8249,20170613,20170331,6250,13,
FL,7202,20170613,20170430,6250,14,
GPS,9159,20170613,20170430,6250,15,
GILD,85517,20170613,20170331,6250,16,
HPQ,29896,20170613,20170430,6250,17,
IPG,9706,20170613,20170331,6250,18,
JNPR,11038,20170613,20170331,6250,19,
KLAC,15855,20170613,20170331,6250,20,
LB,15389,20170613,20170430,6250,21,
LEA,10093,20170613,20170331,6250,22,
MAN,7059,20170613,20170331,6250,23,
MCK,34618,20170613,20170331,6250,24,
OMC,19108,20170613,20170331,6250,25,
QCOM,84912,20170613,20170331,6250,26,
SNI,8879,20170613,20170331,6250,27,
TWX,77461,20170613,20170331,6250,28,
FOXA,53193,20170613,20170331,6250,29,
VIAB,14479,20170613,20170331,6250,30,
ABBV,110647,20170613,20170331,6500,1,
ABC,20712,20170613,20170331,6500,2,
AMGN,121368,20170613,20170331,6500,3,
AAPL,757029,20170613,20170331,6500,4,
BBY,17478,20170613,20170430,6500,5,
BIIB,56091,20170613,20170331,6500,6,
CA,13282,20170613,20170331,6500,7,
GIB,14726,20170613,20170331,6500,8,
CSCO,156187,20170613,20170430,6500,9,
CVS,81831,20170613,20170331,6500,10,
DISCA,15608,20170613,20170331,6500,11,
ESRX,37107,20170613,20170331,6500,12,
FFIV,8249,20170613,20170331,6500,13,
FL,7202,20170613,20170430,6500,14,
GPS,9159,20170613,20170430,6500,15,
GILD,85517,20170613,20170331,6500,16,
HPQ,29896,20170613,20170430,6500,17,
IPG,9706,20170613,20170331,6500,18,
JNPR,11038,20170613,20170331,6500,19,
KLAC,15855,20170613,20170331,6500,20,
LB,15389,20170613,20170430,6500,21,
LEA,10093,20170613,20170331,6500,22,
MAN,7059,20170613,20170331,6500,23,
MCK,34618,20170613,20170331,6500,24,
OMC,19108,20170613,20170331,6500,25,
QCOM,84912,20170613,20170331,6500,26,
SNI,8879,20170613,20170331,6500,27,
TWX,77461,20170613,20170331,6500,28,
FOXA,53193,20170613,20170331,6500,29,
VIAB,14479,20170613,20170331,6500,30,
ABBV,110647,20170613,20170331,6750,1,
ABC,20712,20170613,20170331,6750,2,
AMGN,121368,20170613,20170331,6750,3,
AAPL,757029,20170613,20170331,6750,4,
BBY,17478,20170613,20170430,6750,5,
BIIB,56091,20170613,20170331,6750,6,
CA,13282,20170613,20170331,6750,7,
GIB,14726,20170613,20170331,6750,8,
CSCO,156187,20170613,20170430,6750,9,
CVS,81831,20170613,20170331,6750,10,
DISCA,15608,20170613,20170331,6750,11,
ESRX,37107,20170613,20170331,6750,12,
FFIV,8249,20170613,20170331,6750,13,
FL,7202,20170613,20170430,6750,14,
GPS,9159,20170613,20170430,6750,15,
GILD,85517,20170613,20170331,6750,16,
HPQ,29896,20170613,20170430,6750,17,
IPG,9706,20170613,20170331,6750,18,
JNPR,11038,20170613,20170331,6750,19,
KLAC,15855,20170613,20170331,6750,20,
LB,15389,20170613,20170430,6750,21,
LEA,10093,20170613,20170331,6750,22,
MAN,7059,20170613,20170331,6750,23,
MCK,34618,20170613,20170331,6750,24,
OMC,19108,20170613,20170331,6750,25,
QCOM,84912,20170613,20170331,6750,26,
SNI,8879,20170613,20170331,6750,27,
TWX,77461,20170613,20170331,6750,28,
FOXA,53193,20170613,20170331,6750,29,
VIAB,14479,20170613,20170331,6750,30,
ABBV,110647,20170613,20170331,7000,1,
ABC,20712,20170613,20170331,7000,2,
AMGN,121368,20170613,20170331,7000,3,
AAPL,757029,20170613,20170331,7000,4,
BBY,17478,20170613,20170430,7000,5,
BIIB,56091,20170613,20170331,7000,6,
CA,13282,20170613,20170331,7000,7,
GIB,14726,20170613,20170331,7000,8,
CSCO,156187,20170613,20170430,7000,9,
CVS,81831,20170613,20170331,7000,10,
DISCA,15608,20170613,20170331,7000,11,
ESRX,37107,20170613,20170331,7000,12,
FFIV,8249,20170613,20170331,7000,13,
FL,7202,20170613,20170430,7000,14,
GPS,9159,20170613,20170430,7000,15,
GILD,85517,20170613,20170331,7000,16,
HPQ,29896,20170613,20170430,7000,17,
IPG,9706,20170613,20170331,7000,18,
JNPR,11038,20170613,20170331,7000,19,
KLAC,15855,20170613,20170331,7000,20,
LB,15389,20170613,20170430,7000,21,
LEA,10093,20170613,20170331,7000,22,
MAN,7059,20170613,20170331,7000,23,
MCK,34618,20170613,20170331,7000,24,
OMC,19108,20170613,20170331,7000,25,
QCOM,84912,20170613,20170331,7000,26,
SNI,8879,20170613,20170331,7000,27,
TWX,77461,20170613,20170331,7000,28,
FOXA,53193,20170613,20170331,7000,29,
VIAB,14479,20170613,20170331,7000,30,
ABBV,110647,20170613,20170331,7250,1,
ABC,20712,20170613,20170331,7250,2,
AMGN,121368,20170613,20170331,7250,3,
AAPL,757029,20170613,20170331,7250,4,
BBY,17478,20170613,20170430,7250,5,
BIIB,56091,20170613,20170331,7250,6,
CA,13282,20170613,20170331,7250,7,
GIB,14726,20170613,20170331,7250,8,
CSCO,156187,20170613,20170430,7250,9,
CVS,81831,20170613,20170331,7250,10,
DISCA,15608,20170613,20170331,7250,11,
ESRX,37107,20170613,20170331,7250,12,
FFIV,8249,20170613,20170331,7250,13,
GPS,9159,20170613,20170430,7250,14,
GILD,85517,20170613,20170331,7250,15,
HLT,21706,20170613,20170331,7250,16,
HPQ,29896,20170613,20170430,7250,17,
IPG,9706,20170613,20170331,7250,18,
JNPR,11038,20170613,20170331,7250,19,
KLAC,15855,20170613,20170331,7250,20,
LB,15389,20170613,20170430,7250,21,
LEA,10093,20170613,20170331,7250,22,
MCK,34618,20170613,20170331,7250,23,
OMC,19108,20170613,20170331,7250,24,
QCOM,84912,20170613,20170331,7250,25,
SNI,8879,20170613,20170331,7250,26,
TWX,77461,20170613,20170331,7250,27,
TJX,47454,20170613,20170430,7250,28,
FOXA,53193,20170613,20170331,7250,29,
VIAB,14479,20170613,20170331,7250,30,
ABBV,110647,20170613,20170331,7500,1,
ABC,20712,20170613,20170331,7500,2,
AMGN,121368,20170613,20170331,7500,3,
AAPL,757029,20170613,20170331,7500,4,
BBY,17478,20170613,20170430,7500,5,
BIIB,56091,20170613,20170331,7500,6,
CA,13282,20170613,20170331,7500,7,
GIB,14726,20170613,20170331,7500,8,
CSCO,156187,20170613,20170430,7500,9,
CVS,81831,20170613,20170331,7500,10,
DISCA,15608,20170613,20170331,7500,11,
ESRX,37107,20170613,20170331,7500,12,
FFIV,8249,20170613,20170331,7500,13,
GPS,9159,20170613,20170430,7500,14,
GILD,85517,20170613,20170331,7500,15,
HLT,21706,20170613,20170331,7500,16,
HPQ,29896,20170613,20170430,7500,17,
IPG,9706,20170613,20170331,7500,18,
JNPR,11038,20170613,20170331,7500,19,
KLAC,15855,20170613,20170331,7500,20,
LB,15389,20170613,20170430,7500,21,
LEA,10093,20170613,20170331,7500,22,
MCK,34618,20170613,20170331,7500,23,
OMC,19108,20170613,20170331,7500,24,
QCOM,84912,20170613,20170331,7500,25,
SNI,8879,20170613,20170331,7500,26,
TWX,77461,20170613,20170331,7500,27,
TJX,47454,20170613,20170430,7500,28,
FOXA,53193,20170613,20170331,7500,29,
VIAB,14479,20170613,20170331,7500,30,
ABBV,110647,20170613,20170331,7750,1,
ABC,20712,20170613,20170331,7750,2,
AMGN,121368,20170613,20170331,7750,3,
AAPL,757029,20170613,20170331,7750,4,
BBY,17478,20170613,20170430,7750,5,
BIIB,56091,20170613,20170331,7750,6,
CA,13282,20170613,20170331,7750,7,
GIB,14726,20170613,20170331,7750,8,
CSCO,156187,20170613,20170430,7750,9,
CVS,81831,20170613,20170331,7750,10,
DISCA,15608,20170613,20170331,7750,11,
ESRX,37107,20170613,20170331,7750,12,
FFIV,8249,20170613,20170331,7750,13,
GPS,9159,20170613,20170430,7750,14,
GILD,85517,20170613,20170331,7750,15,
HLT,21706,20170613,20170331,7750,16,
HPQ,29896,20170613,20170430,7750,17,
IPG,9706,20170613,20170331,7750,18,
JNPR,11038,20170613,20170331,7750,19,
KLAC,15855,20170613,20170331,7750,20,
LB,15389,20170613,20170430,7750,21,
LEA,10093,20170613,20170331,7750,22,
MCK,34618,20170613,20170331,7750,23,
OMC,19108,20170613,20170331,7750,24,
QCOM,84912,20170613,20170331,7750,25,
SNI,8879,20170613,20170331,7750,26,
TWX,77461,20170613,20170331,7750,27,
TJX,47454,20170613,20170430,7750,28,
FOXA,53193,20170613,20170331,7750,29,
VIAB,14479,20170613,20170331,7750,30,
ABBV,110647,20170613,20170331,8000,1,
ABC,20712,20170613,20170331,8000,2,
AMGN,121368,20170613,20170331,8000,3,
AAPL,757029,20170613,20170331,8000,4,
BBY,17478,20170613,20170430,8000,5,
BIIB,56091,20170613,20170331,8000,6,
CA,13282,20170613,20170331,8000,7,
GIB,14726,20170613,20170331,8000,8,
CSCO,156187,20170613,20170430,8000,9,
CVS,81831,20170613,20170331,8000,10,
DISCA,15608,20170613,20170331,8000,11,
ESRX,37107,20170613,20170331,8000,12,
FFIV,8249,20170613,20170331,8000,13,
GPS,9159,20170613,20170430,8000,14,
GILD,85517,20170613,20170331,8000,15,
HLT,21706,20170613,20170331,8000,16,
HPQ,29896,20170613,20170430,8000,17,
IPG,9706,20170613,20170331,8000,18,
JNPR,11038,20170613,20170331,8000,19,
KLAC,15855,20170613,20170331,8000,20,
LB,15389,20170613,20170430,8000,21,
LEA,10093,20170613,20170331,8000,22,
MCK,34618,20170613,20170331,8000,23,
OMC,19108,20170613,20170331,8000,24,
QCOM,84912,20170613,20170331,8000,25,
SNI,8879,20170613,20170331,8000,26,
TWX,77461,20170613,20170331,8000,27,
TJX,47454,20170613,20170430,8000,28,
FOXA,53193,20170613,20170331,8000,29,
VIAB,14479,20170613,20170331,8000,30,
ABBV,110647,20170613,20170331,8250,1,
ABC,20712,20170613,20170331,8250,2,
AMGN,121368,20170613,20170331,8250,3,
AAPL,757029,20170613,20170331,8250,4,
BBY,17478,20170613,20170430,8250,5,
BIIB,56091,20170613,20170331,8250,6,
CA,13282,20170613,20170331,8250,7,
GIB,14726,20170613,20170331,8250,8,
CSCO,156187,20170613,20170430,8250,9,
CVS,81831,20170613,20170331,8250,10,
DISCA,15608,20170613,20170331,8250,11,
ESRX,37107,20170613,20170331,8250,12,
GPS,9159,20170613,20170430,8250,13,
GILD,85517,20170613,20170331,8250,14,
HLT,21706,20170613,20170331,8250,15,
HPQ,29896,20170613,20170430,8250,16,
IPG,9706,20170613,20170331,8250,17,
JNPR,11038,20170613,20170331,8250,18,
KLAC,15855,20170613,20170331,8250,19,
LB,15389,20170613,20170430,8250,20,
LEA,10093,20170613,20170331,8250,21,
MCK,34618,20170613,20170331,8250,22,
MSI,14078,20170613,20170331,8250,23,
OMC,19108,20170613,20170331,8250,24,
QCOM,84912,20170613,20170331,8250,25,
SNI,8879,20170613,20170331,8250,26,
TWX,77461,20170613,20170331,8250,27,
TJX,47454,20170613,20170430,8250,28,
FOXA,53193,20170613,20170331,8250,29,
VIAB,14479,20170613,20170331,8250,30,
ABBV,110647,20170613,20170331,8500,1,
ABC,20712,20170613,20170331,8500,2,
AMGN,121368,20170613,20170331,8500,3,
AAPL,757029,20170613,20170331,8500,4,
BBY,17478,20170613,20170430,8500,5,
BIIB,56091,20170613,20170331,8500,6,
CA,13282,20170613,20170331,8500,7,
GIB,14726,20170613,20170331,8500,8,
CSCO,156187,20170613,20170430,8500,9,
CVS,81831,20170613,20170331,8500,10,
DISCA,15608,20170613,20170331,8500,11,
ESRX,37107,20170613,20170331,8500,12,
GPS,9159,20170613,20170430,8500,13,
GILD,85517,20170613,20170331,8500,14,
HLT,21706,20170613,20170331,8500,15,
HPQ,29896,20170613,20170430,8500,16,
IPG,9706,20170613,20170331,8500,17,
JNPR,11038,20170613,20170331,8500,18,
KLAC,15855,20170613,20170331,8500,19,
LB,15389,20170613,20170430,8500,20,
LEA,10093,20170613,20170331,8500,21,
MCK,34618,20170613,20170331,8500,22,
MSI,14078,20170613,20170331,8500,23,
OMC,19108,20170613,20170331,8500,24,
QCOM,84912,20170613,20170331,8500,25,
SNI,8879,20170613,20170331,8500,26,
TWX,77461,20170613,20170331,8500,27,
TJX,47454,20170613,20170430,8500,28,
FOXA,53193,20170613,20170331,8500,29,
VIAB,14479,20170613,20170331,8500,30,
ABBV,110647,20170613,20170331,8750,1,
ABC,20712,20170613,20170331,8750,2,
AMGN,121368,20170613,20170331,8750,3,
AAPL,757029,20170613,20170331,8750,4,
BBY,17478,20170613,20170430,8750,5,
BIIB,56091,20170613,20170331,8750,6,
CA,13282,20170613,20170331,8750,7,
GIB,14726,20170613,20170331,8750,8,
CSCO,156187,20170613,20170430,8750,9,
CVS,81831,20170613,20170331,8750,10,
DISCA,15608,20170613,20170331,8750,11,
ESRX,37107,20170613,20170331,8750,12,
GPS,9159,20170613,20170430,8750,13,
GILD,85517,20170613,20170331,8750,14,
HLT,21706,20170613,20170331,8750,15,
HPQ,29896,20170613,20170430,8750,16,
IPG,9706,20170613,20170331,8750,17,
JNPR,11038,20170613,20170331,8750,18,
KLAC,15855,20170613,20170331,8750,19,
LB,15389,20170613,20170430,8750,20,
LEA,10093,20170613,20170331,8750,21,
MCK,34618,20170613,20170331,8750,22,
MSI,14078,20170613,20170331,8750,23,
OMC,19108,20170613,20170331,8750,24,
QCOM,84912,20170613,20170331,8750,25,
SNI,8879,20170613,20170331,8750,26,
TWX,77461,20170613,20170331,8750,27,
TJX,47454,20170613,20170430,8750,28,
FOXA,53193,20170613,20170331,8750,29,
VIAB,14479,20170613,20170331,8750,30,
ABBV,110647,20170613,20170331,9000,1,
ABC,20712,20170613,20170331,9000,2,
AMGN,121368,20170613,20170331,9000,3,
AAPL,757029,20170613,20170331,9000,4,
BBY,17478,20170613,20170430,9000,5,
BIIB,56091,20170613,20170331,9000,6,
CA,13282,20170613,20170331,9000,7,
GIB,14726,20170613,20170331,9000,8,
CSCO,156187,20170613,20170430,9000,9,
CVS,81831,20170613,20170331,9000,10,
DISCA,15608,20170613,20170331,9000,11,
ESRX,37107,20170613,20170331,9000,12,
GPS,9159,20170613,20170430,9000,13,
GILD,85517,20170613,20170331,9000,14,
HLT,21706,20170613,20170331,9000,15,
HPQ,29896,20170613,20170430,9000,16,
IPG,9706,20170613,20170331,9000,17,
JNPR,11038,20170613,20170331,9000,18,
KLAC,15855,20170613,20170331,9000,19,
LB,15389,20170613,20170430,9000,20,
LEA,10093,20170613,20170331,9000,21,
MCK,34618,20170613,20170331,9000,22,
MSI,14078,20170613,20170331,9000,23,
NTAP,10433,20170613,20170430,9000,24,
OMC,19108,20170613,20170331,9000,25,
QCOM,84912,20170613,20170331,9000,26,
TWX,77461,20170613,20170331,9000,27,
TJX,47454,20170613,20170430,9000,28,
FOXA,53193,20170613,20170331,9000,29,
VIAB,14479,20170613,20170331,9000,30,
ABBV,110647,20170613,20170331,9250,1,
ABC,20712,20170613,20170331,9250,2,
AMGN,121368,20170613,20170331,9250,3,
AAPL,757029,20170613,20170331,9250,4,
BBY,17478,20170613,20170430,9250,5,
BIIB,56091,20170613,20170331,9250,6,
CA,13282,20170613,20170331,9250,7,
CAH,23725,20170613,20170331,9250,8,
GIB,14726,20170613,20170331,9250,9,
CSCO,156187,20170613,20170430,9250,10,
CVS,81831,20170613,20170331,9250,11,
DISCA,15608,20170613,20170331,9250,12,
ESRX,37107,20170613,20170331,9250,13,
GILD,85517,20170613,20170331,9250,14,
HLT,21706,20170613,20170331,9250,15,
HPQ,29896,20170613,20170430,9250,16,
IPG,9706,20170613,20170331,9250,17,
JNPR,11038,20170613,20170331,9250,18,
KLAC,15855,20170613,20170331,9250,19,
LB,15389,20170613,20170430,9250,20,
LEA,10093,20170613,20170331,9250,21,
MCK,34618,20170613,20170331,9250,22,
MSI,14078,20170613,20170331,9250,23,
NTAP,10433,20170613,20170430,9250,24,
OMC,19108,20170613,20170331,9250,25,
QCOM,84912,20170613,20170331,9250,26,
TWX,77461,20170613,20170331,9250,27,
TJX,47454,20170613,20170430,9250,28,
FOXA,53193,20170613,20170331,9250,29,
VIAB,14479,20170613,20170331,9250,30,
ABBV,110647,20170613,20170331,9500,1,
ABC,20712,20170613,20170331,9500,2,
AMGN,121368,20170613,20170331,9500,3,
AAPL,757029,20170613,20170331,9500,4,
BBY,17478,20170613,20170430,9500,5,
BIIB,56091,20170613,20170331,9500,6,
CA,13282,20170613,20170331,9500,7,
CAH,23725,20170613,20170331,9500,8,
GIB,14726,20170613,20170331,9500,9,
CSCO,156187,20170613,20170430,9500,10,
CVS,81831,20170613,20170331,9500,11,
DISCA,15608,20170613,20170331,9500,12,
ESRX,37107,20170613,20170331,9500,13,
GILD,85517,20170613,20170331,9500,14,
HLT,21706,20170613,20170331,9500,15,
HPQ,29896,20170613,20170430,9500,16,
IPG,9706,20170613,20170331,9500,17,
JNPR,11038,20170613,20170331,9500,18,
KLAC,15855,20170613,20170331,9500,19,
LB,15389,20170613,20170430,9500,20,
LEA,10093,20170613,20170331,9500,21,
MCK,34618,20170613,20170331,9500,22,
MSI,14078,20170613,20170331,9500,23,
NTAP,10433,20170613,20170430,9500,24,
OMC,19108,20170613,20170331,9500,25,
QCOM,84912,20170613,20170331,9500,26,
TWX,77461,20170613,20170331,9500,27,
TJX,47454,20170613,20170430,9500,28,
FOXA,53193,20170613,20170331,9500,29,
VIAB,14479,20170613,20170331,9500,30,
ABBV,110647,20170613,20170331,9750,1,
ABC,20712,20170613,20170331,9750,2,
AMGN,121368,20170613,20170331,9750,3,
AAPL,757029,20170613,20170331,9750,4,
BBY,17478,20170613,20170430,9750,5,
BIIB,56091,20170613,20170331,9750,6,
CA,13282,20170613,20170331,9750,7,
CAH,23725,20170613,20170331,9750,8,
GIB,14726,20170613,20170331,9750,9,
CSCO,156187,20170613,20170430,9750,10,
CVS,81831,20170613,20170331,9750,11,
DISCA,15608,20170613,20170331,9750,12,
ESRX,37107,20170613,20170331,9750,13,
GILD,85517,20170613,20170331,9750,14,
HLT,21706,20170613,20170331,9750,15,
HPQ,29896,20170613,20170430,9750,16,
JNPR,11038,20170613,20170331,9750,17,
KLAC,15855,20170613,20170331,9750,18,
LB,15389,20170613,20170430,9750,19,
LEA,10093,20170613,20170331,9750,20,
MCK,34618,20170613,20170331,9750,21,
MSI,14078,20170613,20170331,9750,22,
NTAP,10433,20170613,20170430,9750,23,
OMC,19108,20170613,20170331,9750,24,
ORCL,195904,20170613,20170228,9750,25,
QCOM,84912,20170613,20170331,9750,26,
TWX,77461,20170613,20170331,9750,27,
TJX,47454,20170613,20170430,9750,28,
FOXA,53193,20170613,20170331,9750,29,
VIAB,14479,20170613,20170331,9750,30,
ABBV,110647,20170613,20170331,10000,1,
ABC,20712,20170613,20170331,10000,2,
AMGN,121368,20170613,20170331,10000,3,
AAPL,757029,20170613,20170331,10000,4,
BBY,17478,20170613,20170430,10000,5,
BIIB,56091,20170613,20170331,10000,6,
CA,13282,20170613,20170331,10000,7,
CAH,23725,20170613,20170331,10000,8,
GIB,14726,20170613,20170331,10000,9,
CSCO,156187,20170613,20170430,10000,10,
CVS,81831,20170613,20170331,10000,11,
DISCA,15608,20170613,20170331,10000,12,
ESRX,37107,20170613,20170331,10000,13,
GILD,85517,20170613,20170331,10000,14,
HLT,21706,20170613,20170331,10000,15,
HPQ,29896,20170613,20170430,10000,16,
JNPR,11038,20170613,20170331,10000,17,
KLAC,15855,20170613,20170331,10000,18,
LB,15389,20170613,20170430,10000,19,
LEA,10093,20170613,20170331,10000,20,
MCK,34618,20170613,20170331,10000,21,
MSI,14078,20170613,20170331,10000,22,
NTAP,10433,20170613,20170430,10000,23,
OMC,19108,20170613,20170331,10000,24,
ORCL,195904,20170613,20170228,10000,25,
QCOM,84912,20170613,20170331,10000,26,
TWX,77461,20170613,20170331,10000,27,
TJX,47454,20170613,20170430,10000,28,
FOXA,53193,20170613,20170331,10000,29,
VIAB,14479,20170613,20170331,10000,30,
ABBV,110647,20170613,20170331,10500,1,
ABC,20712,20170613,20170331,10500,2,
AMGN,121368,20170613,20170331,10500,3,
AAPL,757029,20170613,20170331,10500,4,
BBY,17478,20170613,20170430,10500,5,
BIIB,56091,20170613,20170331,10500,6,
CA,13282,20170613,20170331,10500,7,
CAH,23725,20170613,20170331,10500,8,
GIB,14726,20170613,20170331,10500,9,
CSCO,156187,20170613,20170430,10500,10,
CVS,81831,20170613,20170331,10500,11,
DAL,38431,20170613,20170331,10500,12,
DISCA,15608,20170613,20170331,10500,13,
ESRX,37107,20170613,20170331,10500,14,
GILD,85517,20170613,20170331,10500,15,
HLT,21706,20170613,20170331,10500,16,
HPQ,29896,20170613,20170430,10500,17,
JNPR,11038,20170613,20170331,10500,18,
KLAC,15855,20170613,20170331,10500,19,
LB,15389,20170613,20170430,10500,20,
MCK,34618,20170613,20170331,10500,21,
MSI,14078,20170613,20170331,10500,22,
OMC,19108,20170613,20170331,10500,23,
ORCL,195904,20170613,20170228,10500,24,
QCOM,84912,20170613,20170331,10500,25,
ROST,24074,20170613,20170430,10500,26,
TWX,77461,20170613,20170331,10500,27,
TJX,47454,20170613,20170430,10500,28,
FOXA,53193,20170613,20170331,10500,29,
VIAB,14479,20170613,20170331,10500,30,
ABBV,110647,20170613,20170331,11000,1,
ABC,20712,20170613,20170331,11000,2,
AMGN,121368,20170613,20170331,11000,3,
AAPL,757029,20170613,20170331,11000,4,
BBY,17478,20170613,20170430,11000,5,
BIIB,56091,20170613,20170331,11000,6,
CA,13282,20170613,20170331,11000,7,
CAH,23725,20170613,20170331,11000,8,
GIB,14726,20170613,20170331,11000,9,
CSCO,156187,20170613,20170430,11000,10,
CVS,81831,20170613,20170331,11000,11,
DAL,38431,20170613,20170331,11000,12,
DISCA,15608,20170613,20170331,11000,13,
ESRX,37107,20170613,20170331,11000,14,
GILD,85517,20170613,20170331,11000,15,
HLT,21706,20170613,20170331,11000,16,
HPQ,29896,20170613,20170430,11000,17,
JNPR,11038,20170613,20170331,11000,18,
KLAC,15855,20170613,20170331,11000,19,
LB,15389,20170613,20170430,11000,20,
MCK,34618,20170613,20170331,11000,21,
MSI,14078,20170613,20170331,11000,22,
OMC,19108,20170613,20170331,11000,23,
ORCL,195904,20170613,20170228,11000,24,
QCOM,84912,20170613,20170331,11000,25,
ROST,24074,20170613,20170430,11000,26,
TWX,77461,20170613,20170331,11000,27,
TJX,47454,20170613,20170430,11000,28,
FOXA,53193,20170613,20170331,11000,29,
VIAB,14479,20170613,20170331,11000,30,
ABBV,110647,20170613,20170331,11500,1,
ABC,20712,20170613,20170331,11500,2,
AMGN,121368,20170613,20170331,11500,3,
AAPL,757029,20170613,20170331,11500,4,
BBY,17478,20170613,20170430,11500,5,
BIIB,56091,20170613,20170331,11500,6,
CA,13282,20170613,20170331,11500,7,
CAH,23725,20170613,20170331,11500,8,
GIB,14726,20170613,20170331,11500,9,
CSCO,156187,20170613,20170430,11500,10,
CVS,81831,20170613,20170331,11500,11,
DAL,38431,20170613,20170331,11500,12,
DISCA,15608,20170613,20170331,11500,13,
DG,20597,20170613,20170430,11500,14,
ESRX,37107,20170613,20170331,11500,15,
GILD,85517,20170613,20170331,11500,16,
HLT,21706,20170613,20170331,11500,17,
HPQ,29896,20170613,20170430,11500,18,
KLAC,15855,20170613,20170331,11500,19,
LB,15389,20170613,20170430,11500,20,
MCK,34618,20170613,20170331,11500,21,
MSI,14078,20170613,20170331,11500,22,
OMC,19108,20170613,20170331,11500,23,
ORCL,195904,20170613,20170228,11500,24,
QCOM,84912,20170613,20170331,11500,25,
ROST,24074,20170613,20170430,11500,26,
TWX,77461,20170613,20170331,11500,27,
TJX,47454,20170613,20170430,11500,28,
FOXA,53193,20170613,20170331,11500,29,
VIAB,14479,20170613,20170331,11500,30,
ABBV,110647,20170613,20170331,12000,1,
ABC,20712,20170613,20170331,12000,2,
AMGN,121368,20170613,20170331,12000,3,
AAPL,757029,20170613,20170331,12000,4,
BBY,17478,20170613,20170430,12000,5,
BIIB,56091,20170613,20170331,12000,6,
CA,13282,20170613,20170331,12000,7,
CAH,23725,20170613,20170331,12000,8,
GIB,14726,20170613,20170331,12000,9,
CSCO,156187,20170613,20170430,12000,10,
CVS,81831,20170613,20170331,12000,11,
DAL,38431,20170613,20170331,12000,12,
DISCA,15608,20170613,20170331,12000,13,
DG,20597,20170613,20170430,12000,14,
ESRX,37107,20170613,20170331,12000,15,
GILD,85517,20170613,20170331,12000,16,
HLT,21706,20170613,20170331,12000,17,
HPQ,29896,20170613,20170430,12000,18,
